"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN","POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN","POMEROY_MEDULLOBLASTOMA_PROGNOSIS_DN","9/695","44/21728",8.65168063553464e-06,0.000110780178863941,7.06176578778128e-05,"4605/994/6230/6202/6130/6157/3921/6165/6222",9
"COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN","COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN","COULOUARN_TEMPORAL_TGFB1_SIGNATURE_DN","16/695","138/21728",9.03013688080469e-06,0.000115304031926487,7.35014220234975e-05,"211/84649/4616/4792/6387/8714/1718/64207/2181/55654/29948/8991/2040/7108/2706/1717",16
"BILANGES_SERUM_RESPONSE_TRANSLATION","BILANGES_SERUM_RESPONSE_TRANSLATION","BILANGES_SERUM_RESPONSE_TRANSLATION","8/695","34/21728",9.14310198669645e-06,0.00011577894891441,7.38041614279423e-05,"341359/6144/6194/6202/1915/6201/6124/9045",8
"COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP","COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP","COLIN_PILOCYTIC_ASTROCYTOMA_VS_GLIOBLASTOMA_UP","8/695","34/21728",9.14310198669645e-06,0.00011577894891441,7.38041614279423e-05,"3675/58473/6319/23037/5270/1915/347/6648",8
"CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP","CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP","CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP","8/695","34/21728",9.14310198669645e-06,0.00011577894891441,7.38041614279423e-05,"1534/5447/5819/6692/22883/682/4758/780",8
"LI_WILMS_TUMOR_ANAPLASTIC_UP","LI_WILMS_TUMOR_ANAPLASTIC_UP","LI_WILMS_TUMOR_ANAPLASTIC_UP","6/695","17/21728",9.59312513439998e-06,0.000120810125318927,7.70113226520947e-05,"7272/1058/23397/5983/11004/4288",6
"MATTHEWS_AP1_TARGETS","MATTHEWS_AP1_TARGETS","MATTHEWS_AP1_TARGETS","6/695","17/21728",9.59312513439998e-06,0.000120810125318927,7.70113226520947e-05,"7431/857/9173/3925/4319/4597",6
"REACTOME_BASIGIN_INTERACTIONS","REACTOME_BASIGIN_INTERACTIONS","REACTOME_BASIGIN_INTERACTIONS","7/695","25/21728",9.65990036352901e-06,0.000121317762373745,7.73349197091753e-05,"3675/3655/857/9123/481/682/4312",7
"WANG_SMARCE1_TARGETS_UP","WANG_SMARCE1_TARGETS_UP","WANG_SMARCE1_TARGETS_UP","25/695","295/21728",1.03170002246672e-05,0.000129216199535177,8.23698378592932e-05,"1829/2887/7046/2625/4256/1303/2335/3488/2274/23767/57575/122953/8573/2040/2706/162394/6383/5099/8204/23705/4059/389792/1903/60674/4082",25
"CHIBA_RESPONSE_TO_TSA","CHIBA_RESPONSE_TO_TSA","CHIBA_RESPONSE_TO_TSA","9/695","45/21728",1.05101681185337e-05,0.000131276868270732,8.36834266371709e-05,"11313/10202/6385/1026/3337/8878/6241/682/283131",9
"WOOD_EBV_EBNA1_TARGETS_UP","WOOD_EBV_EBNA1_TARGETS_UP","WOOD_EBV_EBNA1_TARGETS_UP","14/695","110/21728",1.11191090470469e-05,0.000138371125021918,8.82057139388365e-05,"3383/28231/7358/7456/5420/3337/4609/396/871/10525/1646/2194/3304/3303",14
"VANDESLUIS_COMMD1_TARGETS_GROUP_3_UP","VANDESLUIS_COMMD1_TARGETS_GROUP_3_UP","VANDESLUIS_COMMD1_TARGETS_GROUP_3_UP","12/695","82/21728",1.11385133361884e-05,0.000138371125021918,8.82057139388365e-05,"3675/1829/1535/5652/51599/2348/900/5420/9123/5211/6692/7262",12
"ENGELMANN_CANCER_PROGENITORS_DN","ENGELMANN_CANCER_PROGENITORS_DN","ENGELMANN_CANCER_PROGENITORS_DN","11/695","69/21728",1.11711119933387e-05,0.000138401019939093,8.82247706785439e-05,"4680/9209/4616/8714/7358/2335/652/29948/3547/1646/51466",11
"DAZARD_RESPONSE_TO_UV_NHEK_UP","DAZARD_RESPONSE_TO_UV_NHEK_UP","DAZARD_RESPONSE_TO_UV_NHEK_UP","21/695","224/21728",1.14553743986417e-05,0.000140843853573922,8.9781973344633e-05,"1535/634/4616/6164/9173/25797/8942/8503/51614/396/10018/4061/6280/4319/3921/596/7262/6228/1364/8329/4758",21
"ALONSO_METASTASIS_EMT_UP","ALONSO_METASTASIS_EMT_UP","ALONSO_METASTASIS_EMT_UP","8/695","35/21728",1.15219121051965e-05,0.000140843853573922,8.9781973344633e-05,"54443/1829/3161/334/967/6386/1508/2266",8
"ANDERSEN_LIVER_CANCER_KRT19_UP","ANDERSEN_LIVER_CANCER_KRT19_UP","ANDERSEN_LIVER_CANCER_KRT19_UP","8/695","35/21728",1.15219121051965e-05,0.000140843853573922,8.9781973344633e-05,"6206/6230/6189/6133/6157/6165/4673/6222",8
"NAKAMURA_ADIPOGENESIS_EARLY_DN","NAKAMURA_ADIPOGENESIS_EARLY_DN","NAKAMURA_ADIPOGENESIS_EARLY_DN","8/695","35/21728",1.15219121051965e-05,0.000140843853573922,8.9781973344633e-05,"3675/7078/3055/5054/4015/4907/5270/4982",8
"NAKAMURA_ADIPOGENESIS_LATE_DN","NAKAMURA_ADIPOGENESIS_LATE_DN","NAKAMURA_ADIPOGENESIS_LATE_DN","8/695","35/21728",1.15219121051965e-05,0.000140843853573922,8.9781973344633e-05,"3675/7078/3055/5054/6387/4015/4907/5270",8
"GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN","GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN","GOTZMANN_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN","20/695","207/21728",1.18159802552683e-05,0.000144054397580186,9.18285587587481e-05,"3161/2222/3732/10175/4792/6385/1026/7153/5270/4609/5211/6279/2040/3698/516/7351/22928/10134/7088/5167",20
"WELCSH_BRCA1_TARGETS_DN","WELCSH_BRCA1_TARGETS_DN","WELCSH_BRCA1_TARGETS_DN","16/695","141/21728",1.18936540587301e-05,0.000144616737944877,9.21870268519748e-05,"51083/4171/2222/4522/994/9780/3646/1718/5585/5025/10970/4609/2194/6256/6499/3304",16
"AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP","AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP","AZARE_NEOPLASTIC_TRANSFORMATION_BY_STAT3_UP","15/695","126/21728",1.24079411927854e-05,0.000150470905893461,9.59188102232591e-05,"7046/2335/7456/5270/7057/316/6279/10769/6280/7039/5099/8519/2878/283131/5645",15
"SWEET_KRAS_TARGETS_UP","SWEET_KRAS_TARGETS_UP","SWEET_KRAS_TARGETS_UP","12/695","83/21728",1.26473320511228e-05,0.000152787720055708,9.73956808291187e-05,"8839/7145/4616/7078/5054/8821/7456/8553/5270/23705/1364/51466",12
"BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP","BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP","BOHN_PRIMARY_IMMUNODEFICIENCY_SYNDROM_UP","9/695","46/21728",1.26989793501799e-05,0.000152787720055708,9.73956808291187e-05,"259266/9787/7153/10592/1062/4288/3921/11065/9045",9
"PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1","PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1","PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_1","9/695","46/21728",1.26989793501799e-05,0.000152787720055708,9.73956808291187e-05,"4084/51083/57214/8553/10161/10205/89797/1960/3887",9
"ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP","ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP","ABRAHAM_ALPC_VS_MULTIPLE_MYELOMA_UP","7/695","26/21728",1.28552976246611e-05,0.000154263571495934,9.83364734253494e-05,"2260/994/6387/3488/5914/948/351",7
"UDAYAKUMAR_MED1_TARGETS_DN","UDAYAKUMAR_MED1_TARGETS_DN","UDAYAKUMAR_MED1_TARGETS_DN","22/695","244/21728",1.32483973487442e-05,0.000158565674795413,0.000101078881517422,"7035/6515/4616/7078/22943/2348/1594/51421/8503/1026/5914/5292/79180/10769/26353/81544/8682/5099/124583/754/50854/780",22
"KARAKAS_TGFB1_SIGNALING","KARAKAS_TGFB1_SIGNALING","KARAKAS_TGFB1_SIGNALING","6/695","18/21728",1.40008662797889e-05,0.00016713534121498,0.000106541679804534,"332/4015/2335/4502/5347/699",6
"SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP","SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP","SMIRNOV_CIRCULATING_ENDOTHELIOCYTES_IN_CANCER_UP","17/695","159/21728",1.41783539528204e-05,0.000168814479272023,0.000107612058982992,"3459/6515/7145/332/28231/3055/5768/1026/5914/8553/1514/7057/1545/6004/1508/2203/1717",17
"HINATA_NFKB_TARGETS_KERATINOCYTE_UP","HINATA_NFKB_TARGETS_KERATINOCYTE_UP","HINATA_NFKB_TARGETS_KERATINOCYTE_UP","12/695","84/21728",1.43317807343595e-05,0.000169759387303111,0.000108214397711361,"7431/3383/4792/5054/1594/2335/1026/396/9516/4312/7124/6648",12
"ZHU_CMV_24_HR_DN","ZHU_CMV_24_HR_DN","ZHU_CMV_24_HR_DN","12/695","84/21728",1.43317807343595e-05,0.000169759387303111,0.000108214397711361,"7023/7078/5054/196/6387/55603/4015/3488/7057/1545/861/596",12
"WP_SMALL_CELL_LUNG_CANCER","WP_SMALL_CELL_LUNG_CANCER","WP_SMALL_CELL_LUNG_CANCER","13/695","98/21728",1.44794953534307e-05,0.000171067027577646,0.000109047962835387,"3675/3912/3655/4616/4792/2335/8503/1026/4609/596/1163/6256/1287",13
"LIN_APC_TARGETS","LIN_APC_TARGETS","LIN_APC_TARGETS","11/695","71/21728",1.48010802633262e-05,0.000173524685235517,0.000110614615186414,"396/2768/10205/347734/4061/4296/81876/5101/10134/8519/375790",11
"PEART_HDAC_PROLIFERATION_CLUSTER_DN","PEART_HDAC_PROLIFERATION_CLUSTER_DN","PEART_HDAC_PROLIFERATION_CLUSTER_DN","11/695","71/21728",1.48010802633262e-05,0.000173524685235517,0.000110614615186414,"6790/5427/11130/4609/10733/9133/4176/5347/11065/8519/29803",11
"REACTOME_SARS_COV_2_INFECTION","REACTOME_SARS_COV_2_INFECTION","REACTOME_SARS_COV_2_INFECTION","11/695","71/21728",1.48010802633262e-05,0.000173524685235517,0.000110614615186414,"6482/11320/6185/4245/1514/27090/5045/6233/11282/84875/7405",11
"TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN","TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN","TONKS_TARGETS_OF_RUNX1_RUNX1T1_FUSION_HSC_DN","19/695","193/21728",1.48925734634208e-05,0.000174151930500819,0.000111014457396499,"3732/54498/3655/7078/896/3488/2274/7852/4245/5914/948/10970/1545/11226/9123/6280/56905/1960/1435",19
"KEGG_OOCYTE_MEIOSIS","KEGG_OOCYTE_MEIOSIS","KEGG_OOCYTE_MEIOSIS","14/695","113/21728",1.51984231014098e-05,0.000177276263350796,0.000113006086860891,"5241/6790/991/3709/151648/891/9700/9133/4085/9232/5347/699/983/111",14
"WP_ECTODERM_DIFFERENTIATION","WP_ECTODERM_DIFFERENTIATION","WP_ECTODERM_DIFFERENTIATION","16/695","144/21728",1.55391617581204e-05,0.00018079065355133,0.000115246361315903,"10486/2274/652/5420/9924/4609/5292/6386/1952/4061/3148/4982/1501/6657/9687/54898",16
"REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","10/695","59/21728",1.60212441395e-05,0.00018504426274058,0.000117957856472823,"3912/3655/2335/6385/7057/8573/6383/1287/375790/780",10
"CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN","CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN","CHIANG_LIVER_CANCER_SUBCLASS_UNANNOTATED_DN","19/695","194/21728",1.60258665593391e-05,0.00018504426274058,0.000117957856472823,"2519/22974/5427/1033/10635/7164/8727/5983/6130/64946/9133/9114/476/4085/55872/983/112858/125144/4758",19
"RIGGI_EWING_SARCOMA_PROGENITOR_DN","RIGGI_EWING_SARCOMA_PROGENITOR_DN","RIGGI_EWING_SARCOMA_PROGENITOR_DN","19/695","194/21728",1.60258665593391e-05,0.00018504426274058,0.000117957856472823,"54443/55635/4254/8839/1117/259266/332/10135/6387/652/9787/7153/55165/5163/2150/55872/6241/4673/4311",19
"SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP","SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP","SMID_BREAST_CANCER_RELAPSE_IN_BONE_UP","13/695","99/21728",1.61878660922127e-05,0.000186219384766262,0.000118706946842827,"4680/2625/26033/8821/10103/429/11226/8416/51097/10769/2674/2203/51466",13
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","12/695","85/21728",1.62088862394718e-05,0.000186219384766262,0.000118706946842827,"5241/994/8503/891/890/9133/673/4085/5347/699/983/111",12
"MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN","MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN","MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN","29/695","382/21728",1.72694103373862e-05,0.000197907442466446,0.000126157587096274,"3074/38/1666/374882/55603/57415/2181/151648/8553/5292/316/8654/4240/5211/7483/7108/5163/10018/57326/80145/3148/699/10761/596/7259/5167/84188/6892/4082",29
"SWEET_LUNG_CANCER_KRAS_DN","SWEET_LUNG_CANCER_KRAS_DN","SWEET_LUNG_CANCER_KRAS_DN","31/695","423/21728",1.78634407338413e-05,0.000204204519511043,0.000130171706200665,"7035/4254/8839/3912/4616/7078/4792/3055/857/196/4256/4015/3488/4602/7852/1948/7153/3178/408/6279/6280/255743/699/5569/627/6657/23705/50861/9060/2878/4082",31
"MATSUDA_NATURAL_KILLER_DIFFERENTIATION","MATSUDA_NATURAL_KILLER_DIFFERENTIATION","MATSUDA_NATURAL_KILLER_DIFFERENTIATION","34/695","485/21728",1.79795888481406e-05,0.000205020983283275,0.000130692167170564,"9066/10460/1591/3459/1829/4171/6319/4522/11151/196/152503/7456/3925/29066/151648/8553/948/23787/3832/5211/196463/127281/516/23400/7039/2150/4176/6241/23705/8519/9516/7088/3304/6222",34
"WINZEN_DEGRADED_VIA_KHSRP","WINZEN_DEGRADED_VIA_KHSRP","WINZEN_DEGRADED_VIA_KHSRP","13/695","100/21728",1.80705762172744e-05,0.00020554719945406,0.000131027607624798,"1591/3655/858/22943/51421/6385/1514/5270/7039/6383/5569/627/7124",13
"ENGELMANN_CANCER_PROGENITORS_UP","ENGELMANN_CANCER_PROGENITORS_UP","ENGELMANN_CANCER_PROGENITORS_UP","9/695","48/21728",1.8259021978279e-05,0.000207176625614927,0.000132066297581299,"7035/8555/2274/7456/11226/8416/81544/11182/596",9
"KAUFFMANN_DNA_REPLICATION_GENES","KAUFFMANN_DNA_REPLICATION_GENES","KAUFFMANN_DNA_REPLICATION_GENES","16/695","146/21728",1.84911075230277e-05,0.000209291942927307,0.000133414722505328,"5982/4171/23594/5427/10051/7913/1854/51659/5983/10592/1062/9232/4176/6241/4673/29803",16
"LEE_LIVER_CANCER_CIPROFIBRATE_UP","LEE_LIVER_CANCER_CIPROFIBRATE_UP","LEE_LIVER_CANCER_CIPROFIBRATE_UP","10/695","60/21728",1.86804847191611e-05,0.000210914635351317,0.000134449119990644,"25797/1026/4502/948/4907/967/4240/6280/682/7351",10
"WANG_TUMOR_INVASIVENESS_UP","WANG_TUMOR_INVASIVENESS_UP","WANG_TUMOR_INVASIVENESS_UP","29/695","384/21728",1.90318634481259e-05,0.000214353960801496,0.000136641543856194,"10460/7431/7175/6175/3912/4792/6164/10112/2335/6144/51614/967/6194/3832/6202/1382/2746/476/3148/9232/6157/2194/6201/1163/8519/4673/9045/51466/4082",29
"HOSHIDA_LIVER_CANCER_SURVIVAL_UP","HOSHIDA_LIVER_CANCER_SURVIVAL_UP","HOSHIDA_LIVER_CANCER_SURVIVAL_UP","11/695","73/21728",1.94125529500786e-05,0.00021810574196853,0.000139033144967539,"6558/162/7456/23397/7852/5420/1501/596/2629/54898/780",11
"SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP","SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP","SENGUPTA_NASOPHARYNGEAL_CARCINOMA_WITH_LMP1_UP","30/695","405/21728",1.98582256926345e-05,0.000222567497738476,0.0001418773247272,"7035/7175/6558/259266/55034/55632/10321/10202/140462/10135/3488/8942/7153/26298/5570/4008/8654/64084/152926/4982/5979/123036/4319/596/387914/7262/4312/84188/283131/25832",30
"XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_DN","XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_DN","XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_DN","6/695","19/21728",1.99102036256059e-05,0.000222605788828726,0.000141901733670557,"3161/10112/9787/4085/5347/8349",6
"WANG_SMARCE1_TARGETS_DN","WANG_SMARCE1_TARGETS_DN","WANG_SMARCE1_TARGETS_DN","29/695","385/21728",1.99730967447376e-05,0.000222765633766125,0.000142003628027639,"211/51083/10403/6790/28231/2717/30844/858/857/8821/7164/8942/4907/1545/55215/6279/10769/27295/4061/4085/4982/55872/624/627/387914/4603/3304/3303/6648",29
"LIU_CMYB_TARGETS_UP","LIU_CMYB_TARGETS_UP","LIU_CMYB_TARGETS_UP","17/695","164/21728",2.12859770973006e-05,0.000236832327703946,0.00015097054783369,"10202/8714/5618/80303/2274/10103/8727/7852/4502/10525/6241/22843/9537/613/3868/9516/9687",17
"DASU_IL6_SIGNALING_UP","DASU_IL6_SIGNALING_UP","DASU_IL6_SIGNALING_UP","10/695","61/21728",2.17100998242783e-05,0.000239805054444558,0.000152865534843872,"6720/994/4061/2194/8349/375790/4312/3303/6892/6648",10
"HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP","HERNANDEZ_MITOTIC_ARREST_BY_DOCETAXEL_2_UP","10/695","61/21728",2.17100998242783e-05,0.000239805054444558,0.000152865534843872,"7175/2348/9173/4502/79143/4907/3087/8878/5347/1435",10
"REACTOME_KINESINS","REACTOME_KINESINS","REACTOME_KINESINS","10/695","61/21728",2.17100998242783e-05,0.000239805054444558,0.000152865534843872,"24137/10112/81930/113220/3832/9585/1062/11004/29127/64837",10
"HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP","HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP","HOLLEMAN_ASPARAGINASE_RESISTANCE_B_ALL_UP","7/695","28/21728",2.18852266503961e-05,0.000240580045480613,0.000153359558706297,"6175/2091/2625/6125/6130/6124/613",7
"LUI_THYROID_CANCER_CLUSTER_3","LUI_THYROID_CANCER_CLUSTER_3","LUI_THYROID_CANCER_CLUSTER_3","7/695","28/21728",2.18852266503961e-05,0.000240580045480613,0.000153359558706297,"2091/6206/6144/51614/9445/7009/9516",7
"DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP","DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP","DEURIG_T_CELL_PROLYMPHOCYTIC_LEUKEMIA_UP","28/695","367/21728",2.19607086396594e-05,0.000240643256727958,0.000153399853191148,"1591/9319/4171/284403/55624/23002/5932/9780/79974/22943/2335/3488/10606/891/27090/11226/1952/481/51097/4288/10205/4685/9133/4176/56905/81876/8349/780",28
"WEINMANN_ADAPTATION_TO_HYPOXIA_DN","WEINMANN_ADAPTATION_TO_HYPOXIA_DN","WEINMANN_ADAPTATION_TO_HYPOXIA_DN","8/695","38/21728",2.19959695831183e-05,0.000240643256727958,0.000153399853191148,"6385/4907/9123/23705/4312/3304/4082/6648",8
"WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS","WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS","WP_PRIMARY_FOCAL_SEGMENTAL_GLOMERULOSCLEROSIS_FSGS","11/695","74/21728",2.21516400686323e-05,0.000241769328749073,0.000154117676266976,"3675/7431/22943/1026/5420/1514/4288/4041/1287/375790/4311",11
"REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","16/695","149/21728",2.38541805756909e-05,0.000259732930543864,0.000165568709283955,"4171/23594/5427/4605/896/1026/7153/891/4609/6233/890/4176/81620/983/6241/1163",16
"BROWNE_HCMV_INFECTION_14HR_DN","BROWNE_HCMV_INFECTION_14HR_DN","BROWNE_HCMV_INFECTION_14HR_DN","24/695","291/21728",2.41102533509751e-05,0.000261899055357511,0.000166949521831646,"3675/3161/10403/8555/118/994/5054/22943/8821/10486/11113/5565/7057/1545/8654/1062/2064/7108/9133/1364/8329/9060/6499/4082",24
"SENESE_HDAC1_TARGETS_UP","SENESE_HDAC1_TARGETS_UP","SENESE_HDAC1_TARGETS_UP","32/695","451/21728",2.492831091789e-05,0.000270145099876142,0.000172206024904971,"7035/1829/7175/4254/10644/55624/3655/4792/28231/10135/7046/2335/8942/5266/6533/51520/27090/4609/396/10733/8878/4982/6157/699/124583/169200/4673/4312/101928687/283131/25832/6648",32
"WU_CELL_MIGRATION","WU_CELL_MIGRATION","WU_CELL_MIGRATION","18/695","183/21728",2.51084739994176e-05,0.000271283416751493,0.000172931653555191,"7431/10644/7078/427/5054/2625/2335/8942/4502/1948/5420/26298/7057/6768/2150/6692/51363/1364",18
"GEORGES_CELL_CYCLE_MIR192_TARGETS","GEORGES_CELL_CYCLE_MIR192_TARGETS","GEORGES_CELL_CYCLE_MIR192_TARGETS","10/695","62/21728",2.51517129405289e-05,0.000271283416751493,0.000172931653555191,"9928/23397/7913/5292/9585/4288/29127/4085/596/7405",10
"CHIBA_RESPONSE_TO_TSA_UP","CHIBA_RESPONSE_TO_TSA_UP","CHIBA_RESPONSE_TO_TSA_UP","9/695","50/21728",2.57651870976369e-05,0.000276598636195708,0.000176319880150475,"3675/7078/858/1949/5768/652/948/682/9537",9
"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM","REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM","REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM","9/695","50/21728",2.57651870976369e-05,0.000276598636195708,0.000176319880150475,"54480/3074/2239/79586/6385/26229/6383/51363/375790",9
"YAGI_AML_WITH_INV_16_TRANSLOCATION","YAGI_AML_WITH_INV_16_TRANSLOCATION","YAGI_AML_WITH_INV_16_TRANSLOCATION","30/695","411/21728",2.62051006394603e-05,0.000280663975073098,0.000178911360981657,"7431/10269/6175/1033/5935/6164/10486/8992/6385/7153/4907/2799/6194/675/1915/124565/861/4061/6157/567/11065/1960/6657/8349/3868/4059/4312/54898/3303/6222",30
"PID_ATR_PATHWAY","PID_ATR_PATHWAY","PID_ATR_PATHWAY","8/695","39/21728",2.69024234053691e-05,0.000287460859883943,0.000183244086304268,"5982/4171/5983/675/2177/890/4176/5347",8
"FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN","FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN","FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN","32/695","453/21728",2.71812661104272e-05,0.000289092630742919,0.000184284270906205,"4084/1117/55771/4616/162/5641/23659/57214/10135/55603/64207/5914/948/2799/283537/10161/51097/2040/4061/162394/118430/84875/2517/22928/8204/8519/64218/3304/2878/283131/25832/4082",32
"SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP","SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP","SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_UP","32/695","453/21728",2.71812661104272e-05,0.000289092630742919,0.000184284270906205,"6482/3993/634/54498/4792/26090/57214/10135/2625/7164/10103/7852/1968/222/4907/9445/1545/26509/10161/8416/150696/4061/476/171546/6692/596/8204/5101/128178/1287/1364/54898",32
"HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN","HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN","HOLLEMAN_VINCRISTINE_RESISTANCE_ALL_DN","6/695","20/21728",2.76754857968333e-05,0.000293667654844175,0.000187200654415227,"7431/6206/6229/23400/26173/6136",6
"NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP","NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP","NUNODA_RESPONSE_TO_DASATINIB_IMATINIB_UP","7/695","29/21728",2.80564742525479e-05,0.000297022812872239,0.000189339425124767,"4616/4792/994/896/4609/890/596",7
"SENESE_HDAC1_AND_HDAC2_TARGETS_DN","SENESE_HDAC1_AND_HDAC2_TARGETS_DN","SENESE_HDAC1_AND_HDAC2_TARGETS_DN","21/695","238/21728",2.85813128359007e-05,0.000301867028191762,0.00019242740659969,"7035/55635/2260/7145/2222/6319/7078/857/8714/10486/4015/3488/5570/285368/493869/144501/4054/6383/1717/4603/3887",21
"MORI_SMALL_PRE_BII_LYMPHOCYTE_DN","MORI_SMALL_PRE_BII_LYMPHOCYTE_DN","MORI_SMALL_PRE_BII_LYMPHOCYTE_DN","11/695","76/21728",2.86457585653177e-05,0.000301867028191762,0.00019242740659969,"10051/6185/1026/151648/3337/948/10541/5163/6280/476/596",11
"SMIRNOV_RESPONSE_TO_IR_6HR_UP","SMIRNOV_RESPONSE_TO_IR_6HR_UP","SMIRNOV_RESPONSE_TO_IR_6HR_UP","17/695","168/21728",2.90931354337876e-05,0.000305878286303858,0.00019498441324045,"634/55603/900/2274/1026/5420/9445/6004/10769/1649/2517/23580/1435/4603/6256/23654/780",17
"UEDA_CENTRAL_CLOCK","UEDA_CENTRAL_CLOCK","UEDA_CENTRAL_CLOCK","12/695","90/21728",2.9175412343065e-05,0.000306041396294302,0.000195088388930142,"4616/162/5935/6387/3488/6185/3337/5570/6004/10769/3304/3303",12
"MARTORIATI_MDM4_TARGETS_FETAL_LIVER_UP","MARTORIATI_MDM4_TARGETS_FETAL_LIVER_UP","MARTORIATI_MDM4_TARGETS_FETAL_LIVER_UP","21/695","239/21728",3.04144802312017e-05,0.000318310450638878,0.000202909389862571,"7023/10135/857/6164/975/6206/900/4001/1026/51337/1968/8553/5270/122953/9123/5211/6768/5163/5352/6222/11254",21
"GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_DN","GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_DN","GROSS_HYPOXIA_VIA_ELK3_AND_HIF1A_DN","13/695","105/21728",3.06584989173343e-05,0.000320133391883965,0.000204071437464381,"64834/7145/80381/652/151648/891/11282/6241/4296/11065/22928/6256/375790",13
